"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"dcaps_sensitivity",18,"brier",0.172483138819287,0.172786429603392,-0.000303290784105348,0.000303290784105348,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",18,"calibration_intercept",0.00491450566196119,0.00309516718576187,0.00181933847619931,-0.00181933847619931,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",18,"calibration_slope",0.904276995609058,0.91154911689642,-0.00727212128736199,-0.00727212128736199,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",18,"log_loss",0.5189046546989,0.519216106669136,-0.000311451970236298,0.000311451970236298,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",19,"auc",0.802050041749446,0.803086579712649,-0.00103653796320291,-0.00103653796320291,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",19,"brier",0.176369266055123,0.175734066421976,0.00063519963314651,-0.00063519963314651,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",19,"calibration_intercept",-0.000670330057875393,-0.00396636878665349,0.0032960387287781,0.0032960387287781,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",19,"calibration_slope",0.863163400530283,0.881562403626859,-0.0183990030965764,-0.0183990030965764,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",19,"log_loss",0.529732563899641,0.526645288784003,0.003087275115638,-0.003087275115638,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",2,"auc",0.805217241081455,0.805274826523855,-5.75854424000877e-05,-5.75854424000877e-05,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",2,"brier",0.174966933191863,0.175389038191729,-0.000422104999865613,0.000422104999865613,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",2,"calibration_intercept",0.00976001590299464,0.0100195593614031,-0.000259543458408496,0.000259543458408496,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",2,"calibration_slope",0.877356213061955,0.885947478378811,-0.00859126531685639,-0.00859126531685639,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",2,"log_loss",0.527020972212674,0.526734350396397,0.000286621816276256,-0.000286621816276256,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",20,"auc",0.804094324954651,0.805044484754254,-0.000950159799602668,-0.000950159799602668,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",20,"brier",0.174677485090714,0.174332834407047,0.000344650683666903,-0.000344650683666903,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",20,"calibration_intercept",-0.00170157006656428,-0.00491373235078236,0.00321216228421807,0.00321216228421807,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",20,"calibration_slope",0.878112149349041,0.890770219896595,-0.0126580705475544,-0.0126580705475544,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",20,"log_loss",0.52497044434331,0.523153295464583,0.00181714887872708,-0.00181714887872708,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",3,"auc",0.808182891365063,0.807549451498661,0.000633439866401853,0.000633439866401853,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",3,"brier",0.17319915859456,0.173962316183686,-0.000763157589125263,0.000763157589125263,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",3,"calibration_intercept",-0.00175853113105097,-0.000711249932906667,-0.00104728119814431,-0.00104728119814431,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",3,"calibration_slope",0.902920726023842,0.907556289253833,-0.00463556322999092,-0.00463556322999092,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",3,"log_loss",0.51936629976032,0.520233354307193,-0.000867054546872859,0.000867054546872859,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
